0.57855,0.82114,1.2148,0.72998,0.34868,0.99462,-0.018461,0.92471,0.24418,0.063001
-0.022322,0.47681,0.55624,0.91543,0.26883,0.14517,0.44995,1.0584,0.68453,0.99877
0.057631,0.0017896,0.95442,1.05,0.11558,0.17376,-0.1538,0.20707,0.40055,0.2335
0.64095,0.80587,0.59024,-0.023599,-0.16732,0.47218,-0.03082,0.075773,1.1139,-0.061534
0.41361,0.87413,0.12846,0.12415,0.42157,0.44694,0.54602,0.43671,0.34157,0.14745
0.41937,0.358,0.63846,0.59006,0.76794,0.13544,0.8586,0.16593,0.11599,0.67352
0.080317,0.51531,0.83937,0.86964,0.95281,0.38224,0.072583,0.7815,-0.053538,0.7496
0.41245,1.0848,0.50544,-0.115,0.14877,0.76537,0.3302,0.50653,0.85873,0.39017
0.53215,0.77257,1.1146,-0.14661,0.31952,0.91137,0.32344,-0.30617,0.94076,0.32162
0.39324,0.095283,1.0952,1.0161,0.31976,0.28798,0.092369,0.38085,0.0076239,0.84448
0.71151,0.77804,1.1206,0.65632,0.0051306,0.69268,0.1739,0.31593,0.5789,0.50749
0.59838,0.39661,1.2415,0.78529,0.51651,0.50552,0.52239,1.0736,0.45313,-0.014142
0.93464,0.81068,-0.091822,0.23206,0.2676,0.55572,0.57541,1.0472,0.70762,0.62334
0.65822,0.53545,0.41271,0.41453,0.34393,0.53337,0.35963,0.64913,1.2775,1.2637
0.74456,0.94972,1.1303,0.61057,0.56927,0.38365,0.68257,0.49973,-0.067788,0.26969
0.67646,0.68335,0.61688,0.51287,-0.048318,0.8443,0.021511,0.14753,1.1225,0.023038
0.58658,0.69677,0.81531,0.89133,0.39715,0.91762,0.65959,0.75492,0.16113,0.64809
0.47894,0.64963,0.47856,0.6957,0.73162,0.33002,0.63391,-0.01951,0.51553,0.3217
0.40798,0.39691,0.15927,0.4142,0.82261,0.24252,0.82955,0.4592,0.82716,0.28418
0.80093,0.93431,0.45298,0.50726,0.46722,0.95896,0.7064,0.8356,0.33781,0.32741
0.27535,0.41956,1.0128,0.56335,0.44459,0.10804,0.42285,0.44337,0.27946,1.115
0.96517,0.14012,0.17853,-0.039953,0.48694,-0.13574,0.19,0.40751,0.90944,0.90316
0.56358,0.72975,-0.42547,-0.20791,0.30559,0.61264,0.83808,1.0253,0.35875,-0.39615
0.35502,0.63565,1.1684,1.1404,0.28443,0.40674,0.46709,0.33753,0.09102,0.63498
0.78226,-0.15116,0.41764,0.61715,0.34971,1.2754,0.33538,0.28746,0.61338,1.1851
0.68421,0.75188,0.49024,0.88472,0.5798,0.95123,0.39819,0.68653,0.10092,0.071702
0.37547,0.20984,0.80645,0.98199,0.15388,0.48399,0.45723,0.90487,-0.00641,0.32581
0.59315,0.99983,0.71437,0.075359,-0.11436,0.80309,0.67402,0.078605,1.2035,0.2504
0.66642,0.96265,0.55668,0.97945,0.14044,0.66877,0.38513,1.0398,0.33501,0.11011
0.98325,0.0067645,0.99603,0.46045,0.65703,0.40888,1.4923,0.085828,0.6313,0.38537
0.27614,0.54988,0.47932,0.88018,0.082383,0.35328,0.17369,0.4974,0.49763,0.51921
0.74346,-0.30206,0.14205,0.35096,0.57116,1.2894,0.014944,0.59182,1.1639,0.69727
0.96891,0.55347,0.87208,0.1624,0.50894,-0.02628,0.32006,-0.041997,0.81992,0.43313
1.1853,0.27686,0.64209,0.20464,0.67414,0.22202,0.5645,-0.37336,0.65775,0.47702
0.63965,1.1227,0.51227,0.55155,0.36529,0.28809,0.2986,0.55313,0.84165,0.58645
0.48778,0.67534,-0.13279,0.16544,0.30885,0.73613,1.0258,1.0201,0.74838,0.29819
0.82862,0.23414,0.30621,0.0070543,0.43207,0.61876,-0.29114,0.63392,0.73306,0.54981
0.8456,0.44655,0.34741,0.68093,1.3076,0.83099,0.50814,0.84897,-0.13419,0.020583
0.97302,0.62199,0.94752,1.0458,0.17521,1.4825,0.38891,0.8045,0.080713,-0.154
0.71734,0.49567,0.33125,0.072186,0.36482,0.34656,0.29748,0.047184,0.69107,0.22327
0.3795,0.93929,0.017392,-0.1766,0.47844,0.80992,0.79102,0.50654,0.82139,-0.17789
1.2741,0.56386,0.5968,0.85864,0.58708,0.13494,0.55791,0.85507,0.062011,0.46058
0.60366,1.1641,0.34156,0.5013,0.15513,0.46868,0.29565,-0.19277,0.03749,0.76236
0.35452,0.19638,0.58409,0.42834,0.1739,1.0302,0.2912,0.27459,1.1427,1.0576
0.37157,1.1887,1.3255,0.17612,-0.20493,0.74959,0.012185,0.093683,0.63421,0.30263
0.46083,0.8468,0.19527,0.99438,0.7374,0.103,0.95525,-0.15431,0.34378,0.098018
0.77052,0.36313,0.72812,0.29449,0.25507,1.0803,-0.060834,0.55805,0.19993,0.37832
1.1952,0.5714,0.98991,0.75307,0.77994,0.84376,0.16072,0.59871,0.16649,0.22663
1.022,0.39062,0.79149,0.86033,-0.47344,1.0359,0.64469,0.16792,0.68156,0.64756
0.77905,0.56051,0.63848,0.95788,0.10727,0.80867,0.078725,1.0214,0.1942,0.10629
